setting,workspace,milestone_id,model_run,result_path,resolved,recall,precision,score
independent,element-hq_element-web_v1.11.95_v1.11.97,maintenance_ui_ux,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3-pro_run_001/maintenance_ui_ux/evaluation/evaluation_result_filtered.json,0.0,1.0,0.49122807017543857,0.6588235294117647
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_05df321_1,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_05df321_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_3762d40_1,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_3762d40_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_3f47487_1,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_3f47487_1/evaluation/evaluation_result_filtered.json,0.0,0.7,0.17647058823529413,0.2818791946308725
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_56c7fc1_1,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_56c7fc1_1/evaluation/evaluation_result_filtered.json,1.0,1.0,1.0,1.0
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_599112e_1,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_599112e_1/evaluation/evaluation_result_filtered.json,0.0,0.3333333333333333,1.0,0.5
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_7ff1fd2_1,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_7ff1fd2_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_8bb4d44_1,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_8bb4d44_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_aa99601_1,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_aa99601_1/evaluation/evaluation_result.json,0.0,0.75,0.4444444444444444,0.5581395348837209
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_be3778b_1,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_be3778b_1/evaluation/evaluation_result.json,0.0,0.7777777777777778,1.0,0.8750000000000001
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_e662c19_1,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_e662c19_1/evaluation/evaluation_result.json,0.0,0.8666666666666667,0.5833333333333334,0.6973180076628352
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_e9a3625_1_sub-01,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_e9a3625_1_sub-01/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_e9a3625_1_sub-02,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_e9a3625_1_sub-02/evaluation/evaluation_result.json,0.0,0.65,1.0,0.787878787878788
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_e9a3625_1_sub-03,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_e9a3625_1_sub-03/evaluation/evaluation_result.json,0.0,0.9545454545454546,1.0,0.9767441860465117
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_f59af37_1,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_f59af37_1/evaluation/evaluation_result_filtered.json,1.0,1.0,1.0,1.0
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_fba5938_1,_gemini-cli_gemini-3-pro_run_001,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3-pro_run_001/milestone_seed_fba5938_1/evaluation/evaluation_result.json,0.0,0.0,0.09090909090909091,0.0
independent,element-hq_element-web_v1.11.95_v1.11.97,feature_enhancements,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/feature_enhancements/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,element-hq_element-web_v1.11.95_v1.11.97,maintenance_bug_fixes,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/maintenance_bug_fixes/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,element-hq_element-web_v1.11.95_v1.11.97,maintenance_ui_ux,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/maintenance_ui_ux/evaluation/evaluation_result_filtered.json,0.0,0.0,0.03225806451612903,0.0
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_05df321_1,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_05df321_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_3762d40_1,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_3762d40_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_3f47487_1,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_3f47487_1/evaluation/evaluation_result_filtered.json,0.0,0.1,0.0007865757734661773,0.0015608740894901144
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_56c7fc1_1,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_56c7fc1_1/evaluation/evaluation_result_filtered.json,1.0,1.0,1.0,1.0
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_599112e_1,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_599112e_1/evaluation/evaluation_result_filtered.json,0.0,0.3333333333333333,0.75,0.46153846153846156
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_7ff1fd2_1,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_7ff1fd2_1/evaluation/evaluation_result.json,0.0,0.9655172413793104,1.0,0.9824561403508771
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_8bb4d44_1,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_8bb4d44_1/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_aa99601_1,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_aa99601_1/evaluation/evaluation_result.json,0.0,0.25,0.03333333333333333,0.058823529411764705
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_be3778b_1,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_be3778b_1/evaluation/evaluation_result.json,0.0,0.7777777777777778,0.8,0.7887323943661971
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_e662c19_1,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_e662c19_1/evaluation/evaluation_result.json,0.0,0.8,0.5652173913043478,0.6624203821656051
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_e9a3625_1_sub-01,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_e9a3625_1_sub-01/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_e9a3625_1_sub-02,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_e9a3625_1_sub-02/evaluation/evaluation_result.json,1.0,1.0,1.0,1.0
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_e9a3625_1_sub-03,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_e9a3625_1_sub-03/evaluation/evaluation_result.json,0.0,0.9090909090909091,1.0,0.9523809523809523
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_f59af37_1,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_f59af37_1/evaluation/evaluation_result_filtered.json,0.0,0.875,1.0,0.9333333333333333
independent,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_fba5938_1,_gemini-cli_gemini-3.1-pro_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/mstone_trial/_gemini-cli_gemini-3.1-pro_run_002/milestone_seed_fba5938_1/evaluation/evaluation_result.json,0.0,1.0,0.16666666666666666,0.2857142857142857
e2e,element-hq_element-web_v1.11.95_v1.11.97,feature_enhancements,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/feature_enhancements/evaluation_result.json,0.0,0.6923076923076923,0.5263157894736842,0.5980066445182723
e2e,element-hq_element-web_v1.11.95_v1.11.97,maintenance_ui_ux,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/maintenance_ui_ux/evaluation_result_filtered.json,0.0,1.0,0.49122807017543857,0.6588235294117647
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_3762d40_1,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_3762d40_1/evaluation_result.json,0.0,0.0,0.027777777777777776,0.0
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_3f47487_1,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_3f47487_1/evaluation_result_filtered.json,0.0,0.45,0.10526315789473684,0.17061611374407581
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_56c7fc1_1,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_56c7fc1_1/evaluation_result_filtered.json,0.0,0.5,1.0,0.6666666666666666
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_599112e_1,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_599112e_1/evaluation_result_filtered.json,0.0,0.3333333333333333,1.0,0.5
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_7ff1fd2_1,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_7ff1fd2_1/evaluation_result.json,0.0,0.9655172413793104,1.0,0.9824561403508771
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_8bb4d44_1,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_8bb4d44_1/evaluation_result.json,0.0,0.375,0.5714285714285714,0.4528301886792453
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_aa99601_1,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_aa99601_1/evaluation_result.json,0.0,0.5,0.05357142857142857,0.09677419354838708
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_be3778b_1,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_be3778b_1/evaluation_result.json,0.0,0.7777777777777778,0.32,0.45344129554655876
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_e662c19_1,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_e662c19_1/evaluation_result.json,0.0,0.4,0.3684210526315789,0.3835616438356164
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_e9a3625_1_sub-01,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_e9a3625_1_sub-01/evaluation_result.json,0.0,1.0,0.25,0.4
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_e9a3625_1_sub-02,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_e9a3625_1_sub-02/evaluation_result.json,0.0,0.55,0.35051546391752575,0.4281625643961076
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_e9a3625_1_sub-03,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_e9a3625_1_sub-03/evaluation_result.json,0.0,0.3181818181818182,0.0761904761904762,0.1229418221734358
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_f59af37_1,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_f59af37_1/evaluation_result_filtered.json,0.0,0.9375,0.3902439024390244,0.5510907003444317
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_fba5938_1,_claude-code_glm-5.1_refine_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_refine_run_002/evaluation/milestone_seed_fba5938_1/evaluation_result.json,0.0,0.0,0.07692307692307693,0.0
e2e,element-hq_element-web_v1.11.95_v1.11.97,feature_enhancements,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/feature_enhancements/evaluation_result.json,0.0,0.6923076923076923,0.07874015748031496,0.14139827179890024
e2e,element-hq_element-web_v1.11.95_v1.11.97,maintenance_ui_ux,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/maintenance_ui_ux/evaluation_result_filtered.json,0.0,1.0,0.49122807017543857,0.6588235294117647
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_3762d40_1,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/milestone_seed_3762d40_1/evaluation_result.json,0.0,0.0,0.02040816326530612,0.0
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_3f47487_1,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/milestone_seed_3f47487_1/evaluation_result_filtered.json,0.0,0.1,0.01639344262295082,0.028169014084507043
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_56c7fc1_1,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/milestone_seed_56c7fc1_1/evaluation_result_filtered.json,0.0,0.0,1.0,0.0
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_599112e_1,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/milestone_seed_599112e_1/evaluation_result_filtered.json,0.0,0.0,1.0,0.0
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_7ff1fd2_1,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/milestone_seed_7ff1fd2_1/evaluation_result.json,0.0,0.9655172413793104,0.2230769230769231,0.36241910287882173
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_8bb4d44_1,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/milestone_seed_8bb4d44_1/evaluation_result.json,0.0,0.5,0.045871559633027525,0.08403361344537816
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_aa99601_1,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/milestone_seed_aa99601_1/evaluation_result.json,0.0,0.0,0.006622516556291391,0.0
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_be3778b_1,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/milestone_seed_be3778b_1/evaluation_result.json,0.0,0.5555555555555556,0.05555555555555555,0.101010101010101
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_e662c19_1,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/milestone_seed_e662c19_1/evaluation_result.json,0.0,0.8,0.10483870967741936,0.18538324420677363
e2e,element-hq_element-web_v1.11.95_v1.11.97,milestone_seed_e9a3625_1_sub-01,_claude-code_glm-5.1_run_002,SWE-Milestone-log-results/element-hq_element-web_v1.11.95_v1.11.97/e2e_trial/_claude-code_glm-5.1_run_002/evaluation/milestone_seed_e9a3625_1_sub-01/evaluation_result.json,0.0,1.0,0.027522935779816515,0.05357142857142857
